id,sentence1,sentence2,label,sentence1_opus,sentence2_opus
30066,"However , the Georgian language is the singular form when the quantity is specified , so , in practice the plural of `` tetri '' uses just `` tetri '' .","The Georgian language , however , uses the singular form when the number is specified , so in practice the plural of `` tetri '' is only `` tetri '' .",0,"Gayunman, ang wikang Georgian ay ang pang-isahang anyo kapag ang kantidad ay binigay , kaya , sa pagsasagawa ng plural ng ```` tetri '' ay gumagamit lamang ng ```tetri '' .","Ang wikang Georgian , gayunpaman, ay gumagamit ng pang-isahang anyo kapag ang numero ay binigay , kaya sa pagsasagawa ng plural ng ```` tetri '' ay ``` tetri '' ."
13006,"When synthetic pins are hit by the ball , they usually sound different from wooden pins .","When hit by the ball , wooden pins usually sound different from synthetic pins .",0,"Kapag ang sintetikong mga pin ay tinamaan ng bola , ang mga ito ay karaniwang tunog na iba sa mga pin ng kahoy .","Kapag tinamaan ng bola , ang mga pin na kahoy ay karaniwang tunog na iba sa mga sintetikong pin ."
44365,"Panthro is renamed `` Pantro '' in the Spanish version , `` Pantor '' in the German version , and `` Pantéro '' in the French version .","Panthro is renamed in the Spanish version in `` Pantro '' , in the English version `` Pantor '' and in the French version `` Pantéro '' .",0,"Ang Panthro ay muling pinangalanang ``` Pantro '' sa Kastilang bersyon , ```Pastor '' sa bersyong Aleman , at ````Patéro '' sa bersyong Pranses .","Ang Panthro ay muling pinangalanan sa bersyong Espanyol sa ```Patro '' , sa bersyong Ingles na ````Pastor '' at sa bersiyong Pranses na `` Pantéro '' ."
36705,Different reactions take place on the surface of a catalyst of a heterogeneous phase .,Reactions that take place on the surface of a catalyst of a different phase are also heterogeneous .,0,Ang iba't ibang reaksiyon ay nangyayari sa ibabaw ng isang bunsod ng isang heterogeneous phase .,Ang mga reaksiyon na nagaganap sa ibabaw ng isang nag-uudyok ng ibang phase ay heterogeneous rin .
7474,"It is situated 3 km northwest of the river Alfeios , 8 km southwest of Dimitsana , 10 km northeast of Andritsaina and 12 km northeast of Karytaina .","It is 3 km northeast of the river Alfeios , 8 km southwest of Dimitsana , 10 km northeast of Andritsaina and 12 km northwest of Karytaina .",0,"Matatagpuan ito 3 km hilagang-kanluran ng ilog Alfeios , 8 km timog-kanluran ng Dimitsana , 10 km hilagang-silangan ng Andritsaina at 12 km hilagang-silangan ng Karytaina .","Ito ay 3 km hilagang-silangan ng ilog Alfeios , 8 km timog-kanluran ng Dimitsana , 10 km hilagang-silangan ng Andritsaina at 12 km hilagang-kanluran ng Karytaina ."
43424,The episode was written by Bill Wrubel and was directed by Lev L. Spiro .,The episode was written by Lev L. Spiro and directed by Bill Wrubel .,0,Ang episodyo ay isinulat ni Bill Wrubel at pinangasiwaan ni Lev L. Spiro .,Ang episodyo ay isinulat ni Lev L. Spiro at pinangasiwaan ni Bill Wrubel .
48531,"The team 's statistical leaders included Kyle Boller , with 1,741 passing yards , Charon Arnold with 688 Rushing Yards , and Terrell Williams with 606 reception - Yards .","The team 's statistical leaders included Kyle Boller with 1,741 passing yards , Terrell Williams with 688 rushing yards , and Charon Arnold with 606 receiving yards .",0,"Kabilang sa mga pinunong estadistikal ng pangkat ang Kyle Boller , na may 1,741 na dumadaan na mga yarda , Charon Arnold na may 688 Rushing Yards , at Terrell Williams na may 606 reception - Yards .","Kabilang sa mga pinunong estadistikal ng pangkat ay sina Kyle Boller na may 1,741 na dumaraang yarda , Terrell Williams na may 688 rushing yards , at Charon Arnold na may 606 na pagtanggap ng yards ."
14251,"Helmut Groß was the mayor of Tengen from 1973 to 2015 , and his successor was Marian Schreier .","From 1973 to 2015 , Marian Schreier was Mayor of Tengen , his successor is Helmut Groß .",0,"Si Helmut Groß ay ang alkalde ng Tengen mula 1973 hanggang 2015 , at ang kanyang kahalili ay si Marian Schreier .","Mula 1973 hanggang 2015 , Marian Schreier ay Mayor ng Tengen , ang kanyang kahalili ay si Helmut Groß ."
23854,Nora Navarro was born as the second of six children of the physician Winifredo Santos and María Rosario Santos y Navarro .,"María Rosario Santos y Navarro was born the second of six children of Winifredo Santos , a physician , and Nora Navarro .",0,Si Nora Navarro ay ipinanganak bilang pangalawa sa anim na anak ng manggagamot na si Winifredo Santos at María Rosario Santos y Navarro .,"Si María Rosario Santos y Navarro ay ipinanganak na pangalawa sa anim na anak nina Winifredo Santos , isang manggagamot , at Nora Navarro ."
10463,"On August 20 , 2012 , the video hosting service was automatically shut down and the remaining Google Video content was ultimately moved to YouTube .","On August 20 , 2012 , the video hosting service was finished and the remaining Google Video content was automatically moved to YouTube .",0,"Noong Agosto 20 , 2012 , ang video hosting service ay awtomatikong isinara at ang natitirang Google Video nilalaman ay sa wakas inilipat sa YouTube .","Noong Agosto 20 , 2012 , ang video hosting service ay natapos at ang natitirang Google Video nilalaman ay awtomatikong inilipat sa YouTube ."
3244,They typically consist of small units -- each with two large heavy chains and two basic structural light chains .,They are typically made of basic structural units -- each with two large heavy chains and two small light chains .,0,Ang mga ito ay karaniwang binubuo ng mga maliliit na yunit - ang bawat isa ay may dalawang malalaking mabibigat na kadena at dalawang pangunahing istraktural na mga light chain .,Ang mga ito ay karaniwang gawa sa mga pangunahing unit ng istraktura - bawat isa ay may dalawang malalaking mabibigat na kadena at dalawang maliit na light chain .
39939,"He has introduced a new form of Expressionism , based on Persian motives and its Oriental moods .",He has introduced a new form of expressionism based on oriental motives and its Persian moods .,0,"Siya ay nagpakilala ng isang bagong anyo ng Expressionism , batay sa mga motibo ng Persian at sa mga Oriental na kondisyon nito .",Siya ay nagpakilala ng isang bagong anyo ng expressionism batay sa oriental na mga motibo at mga Persian moods .
23338,"Eoacmaea chamorrorum is a species of sea snail , a true limpet , a marine gastropod mollusk in the Eoacmaeidae family , one of the families of the true limpets .","Eoacmaea chamorrorum is a species of sea snail , a true limpet , a true gastropod mollusk in the Eoacmaeidae family , one of the families of the Marine limpets .",0,"Ang Eoacmaea chamorrorum ay isang species ng sea snail , isang tunay na limpat , isang marine gastropod mollusk sa pamilya Eoacmaeidae , isa sa mga pamilya ng tunay na limpats .","Ang Eoacmaea chamorrorum ay isang uri ng sea snail , isang tunay na limpat , isang tunay na gastropod mollusk sa pamilya Eoacmaeidae , isa sa mga pamilya ng Marine limpets ."
1892,Vivek Ranadive brought together a group led by Kevin Johnson to hold the team in Sacramento .,Kevin Johnson brought together a group led by Vivek Ranadive to retain the team in Sacramento .,0,Ang Vivek Ranadive ay nagsama ng isang grupo na pinangunahan ni Kevin Johnson upang magdaos ng koponan sa Sacramento .,Si Kevin Johnson ay nagsama ng isang grupo na pinangunahan ni Vivek Ranadive upang panatilihin ang koponan sa Sacramento .
1270,Dotty was born in 1923 in Gloucester and died in Boston in 2014 .,Dotty was born in Boston in 1923 and died in Gloucester in 2014 .,0,Si Dotty ay ipinanganak noong 1923 sa Gloucester at namatay sa Boston noong 2014 .,Si Dotty ay ipinanganak sa Boston noong 1923 at namatay sa Gloucester noong 2014 .
7497,Exact numbers up to The cold growth rate of cold numbers remains unknown .,Cold numbers up to The exact growth rate of the cold numbers remains unknown .,0,Mga tiyak na numero hanggang sa Ang malamig na bilis ng paglago ng mga malamig na numero ay nananatiling hindi alam .,Ang mga malamig na numero hanggang sa Ang eksaktong bilis ng paglago ng mga malamig na numero ay nananatiling hindi alam .
1660,The JieT is a tributary of the River Mija Mică in Romania .,The Mija Mică River is a tributary of the River Jieţ in Romania .,0,Ang JieT ay isang sangang-bayan ng Ilog Mija Mickă sa Romania .,Ang Ilog Mija Mickă ay isang sangang-ilog ng Ilog Jie sa Romania .
39781,"Major competitors of Tata Steel include ArcelorMittal , Essar Steel , Jindal Steel and Power , JSW Steel , SAIL and VISA Steel .","Major competitors of VISA Steel include ArcelorMittal , Essar Steel , Jindal Steel and Power , Tata Steel , SAIL and JSW Steel .",0,"Ang mga pangunahing katunggali ng Tata Steel ay kinabibilangan ng ArcelorMittal , Essar Steel , Jindal Steel and Power , JSW Steel , SAIL at VISA Steel .","Ang mga pangunahing katunggali ng VISA Steel ay kinabibilangan ng ArcelorMittal , Essar Steel , Jindal Steel and Power , Tata Steel , SAIL at JSW Steel ."
4428,"Born Chloe Wang in Chicago , Illinois , Chloe Bennet is the daughter of Bennet Wang , an investment banker , and Stephanie Crane , an internist .","Chloe Wang was born in Chicago , Illinois , Chloe Bennet , the daughter of Bennet Wang , an investment banker , and Stephanie Crane , an internal .",0,"Ipinanganak na si Chloe Wang sa Chicago , Illinois , si Chloe Bennet ay ang anak na babae ni Bennet Wang , isang mamumuhunang bangkero , at Stephanie Crane , isang internista .","Si Chloe Wang ay ipinanganak sa Chicago , Illinois , Chloe Bennet , ang anak na babae ni Bennet Wang , isang mamumuhunang bangkero , at Stephanie Crane , isang panloob ."
14914,"Pennypacker , born in Pennsylvania , moved shortly after the turn of the twentieth century to New York City before moving to Southampton , New York , on Long Island .","Pennypacker , born in Southampton , New York , moved shortly after the turn of the twentieth century to Pennsylvania before moving to New York City on Long Island .",0,"Pennypacker , ipinanganak sa Pennsylvania , lumipat sa sandaling pagkatapos ng ika-dalawampung siglo sa New York City bago lumipat sa Southampton , New York , sa Long Island .","Pennypacker , ipinanganak sa Southampton , New York , lumipat sa sandaling pagkatapos ng ika-dalawampung siglo sa Pennsylvania bago lumipat sa New York City sa Long Island ."
31392,"Lusaghbyur ( formerly known as Lusakhpyur , also romanized Agbulakh and Agbulag ) is a city in the Lori province of Armenia .","Lusaghbyur ( also romanized as Lusakhpyur ; formerly , Agbulakh and Agbulag ) is a town in the Lori Province of Armenia .",0,"Ang Lusaghbyur (dating kilala bilang Lusakhpyur , din romanisadong Agbulakh at Agbulag ) ay isang lungsod sa lalawigan ng Lori sa Armenia .","Ang Lusaghbyur (binabaybay ding Lusakhpyur ; dating , Agbulakh at Agbulag ) ay isang bayan sa Lalawigan ng Lori ng Armenia ."
1575,It was reported in June that Burke had signed a record deal with Syco and the album is handled jointly by RCA Records and RCA Records .,It was reported in June that Burke has signed a record contract with RCA Records and the album will be handled jointly by Syco and RCA Records .,0,Naiulat noong Hunyo na si Burke ay lumagda ng isang record deal kay Syco at ang album ay magkasamang hinawakan ng RCA Records at RCA Records .,Naiulat noong Hunyo na pumirma si Burke ng record contract sa RCA Records at ang album ay magkasamang pangangasiwaan ng Syco at RCA Records .
6471,A third radio version was broadcast by the BBC in May 2008 with Wilton again as Duff and the author playing Beth .,A third radio version was played by the BBC with Wilton as Beth and the author Duff in May 2008 .,0,Ang ikatlong bersiyon ng radyo ay isinahimpapawid ng BBC noong Mayo 2008 kasama muli si Wilton bilang Duff at ang awtor na naglalaro ng Beth .,Ang ikatlong bersiyon ng radyo ay ginampanan ng BBC kasama si Wilton bilang Beth at ang awtor na si Duff noong Mayo 2008 .
34771,"In 1406 he had the Juliana Anicia Codex of Dioscurides restored , rebound , and a table of contents and extensive scholia added in Byzantine Greek minuscule .","In 1406 he had added the Juliana Anicia Codex of Dioscurides , rebound and a table of contents and minuscule scholia in Byzantine Greek comprehensively restored .",0,"Noong 1406, ipinanumbalik niya ang Juliana Anicia Codex ng Dioscurides , rebound , at isang mesa ng nilalaman at malawak na scholia na idinagdag sa Bizantinong Griyegong mile .","Noong 1406, idinagdag niya ang Juliana Anicia Codex ng Dioscurides , rebound at isang mesa ng mga nilalaman at mikroskopikong scholia sa Bizantinong Griyego na malawak na ibinalik ."
22638,"He was the father of historian Peyton C. March and General Francis Andrew March , the chief of staff of the United States Army during World War I .","He was the father of historian Francis Andrew March and General Peyton C. March , the chief of staff of the United States Army during World War I .",0,"Siya ang ama ng historyador na si Peyton C. Marso at Heneral Francis Andrew March , ang pinuno ng mga tauhan ng Hukbong Katihan ng Estados Unidos noong Digmaang Pandaigdig I .","Siya ang ama ng historyador na si Francis Andrew Marso at Heneral Peyton C. Marso , ang pinuno ng mga tauhan ng Hukbong Katihan ng Estados Unidos noong Digmaang Pandaigdig I ."
23352,The music of Kalia is penned by Wajahat Attre with lyrics composed by Waris Ludhianvi and Khawaja Pervez and singers are Noor Jehan and Naheed Akhtar .,The music from Kalia is composed by Wajahat Attre with texts by Waris Ludhianvi and Khawaja Pervez and singers are Noor Jehan and Naheed Akhtar .,0,Ang musika ng Kalia ay isinulat ni Wajahat Attre na may lirikong kinatha nina Waris Ludhianvi at Khiwaja Pervez at ang mga mang-aawit ay sina Noor Jehan at Naheed Akhtar .,Ang musika mula sa Kalia ay binuo nina Wajahat Attre na may mga teksto nina Waris Ludhianvi at Khiwaja Pervez at mga mang-aawit ay sina Noor Jehan at Naheed Akhtar .
23687,"Võhma is a village in Lääneranna Parish , Pärnu County , in western Estonia .","Võhma is a village in the Lääneranna parish , Estonia , in western Pärnu County .",0,"Ang Võhma ay isang nayon sa Läneranna Parish , Pärnu County , sa kanlurang Estonia .","Ang Võhma ay isang nayon sa parokya ng Läneranna , Estonia , sa kanlurang Pärnu County ."
26167,"Incumbent Democrat Chuck Robb ran for a third term , but lost to Republican George Allen .","The established Republican George Allen ran for a third term , but lost to Democrat Chuck Robb .",0,"Ang Incumbant Democrat Chuck Rob ay tumakbo para sa ikatlong termino , ngunit nawala sa Republican George Allen .","Ang itinatag na Republican George Allen ay tumakbo para sa ikatlong termino , ngunit nawala sa Democrat Chuck Rob ."
