id,sentence1,sentence2,label,sentence1_translated,sentence2_translated
44365,"Panthro is renamed `` Pantro '' in the Spanish version , `` Pantor '' in the German version , and `` Pantéro '' in the French version .","Panthro is renamed in the Spanish version in `` Pantro '' , in the English version `` Pantor '' and in the French version `` Pantéro '' .",0,"Ang Panthro ay pinalitan ng pangalan na ""Pantro"" sa bersiyong Espanyol, ""Pantor"" sa bersiyong Aleman, at ""Pantéro"" sa bersiyong Pranses.","Ang Panthro ay pinalitan ng pangalan sa bersiyong Espanyol sa `` Pantro '', sa bersiyong Ingles ay `` Pantor '' at sa bersiyong Pranses ay `` Pantéro ''."
36705,Different reactions take place on the surface of a catalyst of a heterogeneous phase .,Reactions that take place on the surface of a catalyst of a different phase are also heterogeneous .,0,Iba't ibang reaksyon ang nagaganap sa ibabaw ng isang katalista ng isang heterogenous na yugto.,Ang mga reaksyong nagaganap sa ibabaw ng isang katalista na may ibang yugto ay magkakaiba rin.
7474,"It is situated 3 km northwest of the river Alfeios , 8 km southwest of Dimitsana , 10 km northeast of Andritsaina and 12 km northeast of Karytaina .","It is 3 km northeast of the river Alfeios , 8 km southwest of Dimitsana , 10 km northeast of Andritsaina and 12 km northwest of Karytaina .",0,"Ito ay matatagpuan 3 km hilagang-kanluran ng ilog Alfeios, 8 km timog-kanluran ng Dimitsana, 10 km hilagang-silangan ng Andritsaina at 12 km hilagang-silangan ng Karytaina.","Ito ay 3 km hilagang-silangan ng ilog Alfeios, 8 km timog-kanluran ng Dimitsana, 10 km hilagang-silangan ng Andritsaina at 12 km hilagang-kanluran ng Karytaina."
43424,The episode was written by Bill Wrubel and was directed by Lev L. Spiro .,The episode was written by Lev L. Spiro and directed by Bill Wrubel .,0,Ang episode ay isinulat ni Bill Wrubel at idinirek ni Lev L. Spiro.,Ang episode ay isinulat ni Lev L. Spiro at idinirek ni Bill Wrubel.
48531,"The team 's statistical leaders included Kyle Boller , with 1,741 passing yards , Charon Arnold with 688 Rushing Yards , and Terrell Williams with 606 reception - Yards .","The team 's statistical leaders included Kyle Boller with 1,741 passing yards , Terrell Williams with 688 rushing yards , and Charon Arnold with 606 receiving yards .",0,"Kabilang sa mga nangunguna sa istatistika ng koponan sina Kyle Boller, na may 1,741 passing yards, Charon Arnold na may 688 Rushing Yards, at Terrell Williams na may 606 reception-yards.","Kabilang sa mga nangungunang istatistikal ng koponan sina Kyle Boller na may 1,741 passing yards, Terrell Williams na may 688 rushing yards, at Charon Arnold na may 606 receiving yards."
14251,"Helmut Groß was the mayor of Tengen from 1973 to 2015 , and his successor was Marian Schreier .","From 1973 to 2015 , Marian Schreier was Mayor of Tengen , his successor is Helmut Groß .",0,"Si Helmut Groß ay ang alkalde ng Tengen mula 1973 hanggang 2015, at ang kanyang kahalili ay si Marian Schreier.","Mula 1973 hanggang 2015, si Marian Schreier ay Alkalde ng Tengen, ang kanyang kahalili ay si Helmut Groß."
23854,Nora Navarro was born as the second of six children of the physician Winifredo Santos and María Rosario Santos y Navarro .,"María Rosario Santos y Navarro was born the second of six children of Winifredo Santos , a physician , and Nora Navarro .",0,Si Nora Navarro ay isinilang bilang pangalawa sa anim na anak ng manggagamot na si Winifredo Santos at María Rosario Santos y Navarro.,"Si María Rosario Santos y Navarro ay isinilang na pangalawa sa anim na anak nina Winifredo Santos, isang manggagamot, at Nora Navarro."
10463,"On August 20 , 2012 , the video hosting service was automatically shut down and the remaining Google Video content was ultimately moved to YouTube .","On August 20 , 2012 , the video hosting service was finished and the remaining Google Video content was automatically moved to YouTube .",0,"Noong Agosto 20, 2012, awtomatikong isinara ang serbisyo ng pagho-host ng video at ang natitirang nilalaman ng Google Video ay tuluyang inilipat sa YouTube.","Noong Agosto 20, 2012, natapos ang serbisyo ng pagho-host ng video at ang natitirang nilalaman ng Google Video ay awtomatikong inilipat sa YouTube."
3244,They typically consist of small units -- each with two large heavy chains and two basic structural light chains .,They are typically made of basic structural units -- each with two large heavy chains and two small light chains .,0,Karaniwan silang binubuo ng maliliit na yunit -- bawat isa ay may dalawang malalaki at mabibigat na kadena at dalawang pangunahing istruktural na magaan na kadena.,Karaniwang gawa ang mga ito sa mga pangunahing yunit ng istruktura -- bawat isa ay may dalawang malalaki at mabibigat na kadena at dalawang maliliit na magaan na kadena.
39939,"He has introduced a new form of Expressionism , based on Persian motives and its Oriental moods .",He has introduced a new form of expressionism based on oriental motives and its Persian moods .,0,"Nagpakilala siya ng isang bagong anyo ng Ekspresyonismo, batay sa mga motibong Persiano at mga mood nito sa Silangan.",Nagpakilala siya ng isang bagong anyo ng ekspresyonismo batay sa mga motibong oriental at mga mood nito na Persian.
23338,"Eoacmaea chamorrorum is a species of sea snail , a true limpet , a marine gastropod mollusk in the Eoacmaeidae family , one of the families of the true limpets .","Eoacmaea chamorrorum is a species of sea snail , a true limpet , a true gastropod mollusk in the Eoacmaeidae family , one of the families of the Marine limpets .",0,"Ang Eoacmaea chamorrorum ay isang uri ng kuhol sa dagat, isang tunay na limpet, isang marine gastropod mollusk sa pamilyang Eoacmaeidae, isa sa mga pamilya ng mga tunay na limpet.","Ang Eoacmaea chamorrorum ay isang uri ng kuhol sa dagat, isang tunay na limpet, isang tunay na gastropod mollusk sa pamilyang Eoacmaeidae, isa sa mga pamilya ng Marine limpets."
1892,Vivek Ranadive brought together a group led by Kevin Johnson to hold the team in Sacramento .,Kevin Johnson brought together a group led by Vivek Ranadive to retain the team in Sacramento .,0,Tinipon ni Vivek Ranadive ang isang grupo na pinamumunuan ni Kevin Johnson upang idaos ang koponan sa Sacramento.,Tinipon ni Kevin Johnson ang isang grupo na pinamumunuan ni Vivek Ranadive upang mapanatili ang koponan sa Sacramento.
1270,Dotty was born in 1923 in Gloucester and died in Boston in 2014 .,Dotty was born in Boston in 1923 and died in Gloucester in 2014 .,0,Si Dotty ay ipinanganak noong 1923 sa Gloucester at namatay sa Boston noong 2014.,Si Dotty ay ipinanganak sa Boston noong 1923 at namatay sa Gloucester noong 2014.
7497,Exact numbers up to The cold growth rate of cold numbers remains unknown .,Cold numbers up to The exact growth rate of the cold numbers remains unknown .,0,Ang eksaktong mga numero hanggang sa Ang bilis ng paglaki ng mga numero ng lamig ay nananatiling hindi alam.,Mga malamig na numero hanggang sa Ang eksaktong antas ng paglago ng mga malamig na numero ay nananatiling hindi alam.
1660,The JieT is a tributary of the River Mija Mică in Romania .,The Mija Mică River is a tributary of the River Jieţ in Romania .,0,Ang JieT ay isang sanga ng Ilog Mija Mică sa Romania.,Ang Ilog Mija Mică ay isang sanga ng Ilog Jieţ sa Romania.
39781,"Major competitors of Tata Steel include ArcelorMittal , Essar Steel , Jindal Steel and Power , JSW Steel , SAIL and VISA Steel .","Major competitors of VISA Steel include ArcelorMittal , Essar Steel , Jindal Steel and Power , Tata Steel , SAIL and JSW Steel .",0,"Kabilang sa mga pangunahing kakumpitensya ng Tata Steel ang ArcelorMittal, Essar Steel, Jindal Steel and Power, JSW Steel, SAIL at VISA Steel.","Kabilang sa mga pangunahing kakumpitensya ng VISA Steel ang ArcelorMittal, Essar Steel, Jindal Steel and Power, Tata Steel, SAIL at JSW Steel."
4428,"Born Chloe Wang in Chicago , Illinois , Chloe Bennet is the daughter of Bennet Wang , an investment banker , and Stephanie Crane , an internist .","Chloe Wang was born in Chicago , Illinois , Chloe Bennet , the daughter of Bennet Wang , an investment banker , and Stephanie Crane , an internal .",0,"Ipinanganak bilang Chloe Wang sa Chicago, Illinois, si Chloe Bennet ay anak nina Bennet Wang, isang investment banker, at Stephanie Crane, isang internist.","Si Chloe Wang ay ipinanganak sa Chicago, Illinois, sina Chloe Bennet, anak nina Bennet Wang, isang investment banker, at Stephanie Crane, isang internal manager."
14914,"Pennypacker , born in Pennsylvania , moved shortly after the turn of the twentieth century to New York City before moving to Southampton , New York , on Long Island .","Pennypacker , born in Southampton , New York , moved shortly after the turn of the twentieth century to Pennsylvania before moving to New York City on Long Island .",0,"Si Pennypacker, na ipinanganak sa Pennsylvania, ay lumipat ilang sandali pagkatapos ng pagpasok ng ikadalawampung siglo sa New York City bago lumipat sa Southampton, New York, sa Long Island.","Si Pennypacker, na ipinanganak sa Southampton, New York, ay lumipat ilang sandali pagkatapos ng pagpasok ng ikadalawampung siglo sa Pennsylvania bago lumipat sa New York City sa Long Island."
31392,"Lusaghbyur ( formerly known as Lusakhpyur , also romanized Agbulakh and Agbulag ) is a city in the Lori province of Armenia .","Lusaghbyur ( also romanized as Lusakhpyur ; formerly , Agbulakh and Agbulag ) is a town in the Lori Province of Armenia .",0,"Ang Lusaghbyur (dating kilala bilang Lusakhpyur, na romanisado ring Agbulakh at Agbulag) ay isang lungsod sa lalawigan ng Lori ng Armenia.","Ang Lusaghbyur (na-romanize din bilang Lusakhpyur; dating, Agbulakh at Agbulag) ay isang bayan sa Lalawigan ng Lori ng Armenia."
1575,It was reported in June that Burke had signed a record deal with Syco and the album is handled jointly by RCA Records and RCA Records .,It was reported in June that Burke has signed a record contract with RCA Records and the album will be handled jointly by Syco and RCA Records .,0,Naiulat noong Hunyo na pumirma si Burke ng kontrata sa pagrerekord sa Syco at ang album ay magkasamang pinangangasiwaan ng RCA Records at RCA Records.,Naiulat noong Hunyo na pumirma si Burke ng kontrata sa pagrerekord sa RCA Records at ang album ay magkasamang hahawakan ng Syco at RCA Records.
6471,A third radio version was broadcast by the BBC in May 2008 with Wilton again as Duff and the author playing Beth .,A third radio version was played by the BBC with Wilton as Beth and the author Duff in May 2008 .,0,"Isang ikatlong bersyon sa radyo ang ipinalabas ng BBC noong Mayo 2008, kung saan muling ipinalabas si Wilton bilang si Duff at ang awtor naman ang gumanap bilang si Beth.",Isang ikatlong bersiyon sa radyo ang ipinalabas ng BBC kasama si Wilton bilang si Beth at ang awtor na si Duff noong Mayo 2008.
34771,"In 1406 he had the Juliana Anicia Codex of Dioscurides restored , rebound , and a table of contents and extensive scholia added in Byzantine Greek minuscule .","In 1406 he had added the Juliana Anicia Codex of Dioscurides , rebound and a table of contents and minuscule scholia in Byzantine Greek comprehensively restored .",0,"Noong 1406, ipinanumbalik niya ang Juliana Anicia Codex ni Dioscurides, muling pinagbuti, at idinagdag ang talaan ng mga nilalaman at malawak na iskolarship sa maliit na bahagi ng Griyegong Byzantine.","Noong 1406, idinagdag niya ang Juliana Anicia Codex ni Dioscurides, isang rebound at isang talaan ng mga nilalaman, at ang minuscule scholia sa Byzantine Greek ay komprehensibong naibalik."
22638,"He was the father of historian Peyton C. March and General Francis Andrew March , the chief of staff of the United States Army during World War I .","He was the father of historian Francis Andrew March and General Peyton C. March , the chief of staff of the United States Army during World War I .",0,"Siya ang ama ng historyador na si Peyton C. March at ni Heneral Francis Andrew March, ang pinuno ng kawani ng Hukbong Sandatahan ng Estados Unidos noong Unang Digmaang Pandaigdig.","Siya ang ama ng historyador na si Francis Andrew March at ni Heneral Peyton C. March, ang pinuno ng kawani ng Hukbong Sandatahan ng Estados Unidos noong Unang Digmaang Pandaigdig."
23352,The music of Kalia is penned by Wajahat Attre with lyrics composed by Waris Ludhianvi and Khawaja Pervez and singers are Noor Jehan and Naheed Akhtar .,The music from Kalia is composed by Wajahat Attre with texts by Waris Ludhianvi and Khawaja Pervez and singers are Noor Jehan and Naheed Akhtar .,0,"Ang musika ng Kalia ay isinulat ni Wajahat Attre, ang mga liriko ay nilikha nina Waris Ludhianvi at Khawaja Pervez, at ang mga mang-aawit ay sina Noor Jehan at Naheed Akhtar.","Ang musika mula sa Kalia ay nilikha ni Wajahat Attre, ang mga teksto ay isinulat nina Waris Ludhianvi at Khawaja Pervez, at ang mga mang-aawit ay sina Noor Jehan at Naheed Akhtar."
23687,"Võhma is a village in Lääneranna Parish , Pärnu County , in western Estonia .","Võhma is a village in the Lääneranna parish , Estonia , in western Pärnu County .",0,"Ang Võhma ay isang nayon sa Lääneranna Parish, Pärnu County, sa kanlurang Estonia.","Ang Võhma ay isang nayon sa parokya ng Lääneranna, Estonia, sa kanlurang Pärnu County."
26167,"Incumbent Democrat Chuck Robb ran for a third term , but lost to Republican George Allen .","The established Republican George Allen ran for a third term , but lost to Democrat Chuck Robb .",0,"Tumakbo para sa ikatlong termino ang kasalukuyang Demokratang si Chuck Robb, ngunit natalo kay Republikanong George Allen.","Ang itinatag na Republikanong si George Allen ay tumakbo para sa ikatlong termino, ngunit natalo kay Demokratang Chuck Robb."
27176,Seon is a municipality in the district of Lenzburg in the canton of Aargau in Switzerland .,"Seon is a municipality in the Aargau district of the canton of Lenzburg , Switzerland .",0,Ang Seon ay isang munisipalidad sa distrito ng Lenzburg sa kanton ng Aargau sa Switzerland.,"Ang Seon ay isang munisipalidad sa distrito ng Aargau sa kanton ng Lenzburg, Switzerland."
32026,He was displaced soon after by Colin Hudson and later Johnny Watkins on the Cardiff side .,"However , he was driven out in the Cardiff side , soon after by Johnny Watkins and later Colin Hudson .",0,Di-nagtagal ay pinalayas siya ni Colin Hudson at kalaunan ni Johnny Watkins sa panig ng Cardiff.,"Gayunpaman, napatalsik siya sa panig ng Cardiff, di-nagtagal pagkatapos nina Johnny Watkins at kalaunan ni Colin Hudson."
